transaction_id,date,product,category,region,channel,quantity,unit_price,discount_pct,customer_id,subtotal,discount_amount,total_revenue,profit_margin
TXN-002748,2025-04-02 20:00:00,Laptop,Electronics,South,Partner,12,434.76,3.51,CUST-0252,5217.12,183.12,5034.0,27.54
TXN-002749,2025-04-03 00:00:00,Mouse,Accessories,East,Retail,48,1869.86,3.99,CUST-0063,89753.28,3581.16,86172.12,18.28
TXN-002750,2025-04-03 04:00:00,Mouse,Electronics,Central,Retail,10,1595.23,23.22,CUST-0082,15952.3,3704.12,12248.18,25.26
TXN-002751,2025-04-03 08:00:00,Monitor,Peripherals,North,Retail,3,120.78,17.08,CUST-0405,362.34,61.89,300.45,17.56
TXN-002752,2025-04-03 12:00:00,Keyboard,Peripherals,South,Retail,4,1997.9,16.39,CUST-0436,7991.6,1309.82,6681.78,37.09
TXN-002753,2025-04-03 16:00:00,Headphones,Accessories,North,Partner,6,1392.9,13.89,CUST-0480,8357.4,1160.84,7196.56,32.99
TXN-002754,2025-04-03 20:00:00,Mouse,Peripherals,West,Online,23,328.93,7.32,CUST-0325,7565.39,553.79,7011.6,24.79
TXN-002755,2025-04-04 00:00:00,Webcam,Peripherals,West,Wholesale,5,481.96,15.52,CUST-0381,2409.8,374.0,2035.8,38.96
TXN-002756,2025-04-04 04:00:00,Headphones,Accessories,Central,Wholesale,3,1387.97,10.25,CUST-0169,4163.91,426.8,3737.11,26.4
TXN-002757,2025-04-04 08:00:00,Laptop,Electronics,South,Retail,10,1561.72,3.64,CUST-0310,15617.2,568.47,15048.73,19.86
TXN-002758,2025-04-04 12:00:00,Monitor,Accessories,East,Partner,43,485.68,17.24,CUST-0343,20884.24,3600.44,17283.8,12.86
TXN-002759,2025-04-04 16:00:00,Phone,Electronics,South,Online,19,521.37,3.24,CUST-0158,9906.03,320.96,9585.07,26.31
TXN-002760,2025-04-04 20:00:00,Headphones,Accessories,North,Online,14,621.17,4.77,CUST-0475,8696.38,414.82,8281.56,35.81
TXN-002761,2025-04-05 00:00:00,Mouse,Accessories,West,Wholesale,21,1200.06,20.44,CUST-0056,25201.26,5151.14,20050.12,36.0
TXN-002762,2025-04-05 04:00:00,Laptop,Peripherals,North,Retail,43,351.91,16.5,CUST-0335,15132.13,2496.8,12635.33,28.14
TXN-002763,2025-04-05 08:00:00,Tablet,Accessories,Central,Wholesale,28,217.44,15.77,CUST-0425,6088.32,960.13,5128.19,21.8
TXN-002764,2025-04-05 12:00:00,Laptop,Accessories,West,Wholesale,21,1360.94,10.46,CUST-0142,28579.74,2989.44,25590.3,29.51
TXN-002765,2025-04-05 16:00:00,Laptop,Electronics,East,Online,36,1560.4,9.91,CUST-0149,56174.4,5566.88,50607.52,32.86
TXN-002766,2025-04-05 20:00:00,Monitor,Peripherals,West,Partner,24,1006.85,17.26,CUST-0376,24164.4,4170.78,19993.62,22.35
TXN-002767,2025-04-06 00:00:00,Phone,Electronics,South,Online,38,734.03,18.5,CUST-0226,27893.14,5160.23,22732.91,24.29
TXN-002768,2025-04-06 04:00:00,Tablet,Electronics,South,Wholesale,17,869.76,12.76,CUST-0474,14785.92,1886.68,12899.24,30.42
TXN-002769,2025-04-06 08:00:00,Keyboard,Peripherals,West,Retail,22,782.93,24.23,CUST-0025,17224.46,4173.49,13050.97,36.3
TXN-002770,2025-04-06 12:00:00,Keyboard,Peripherals,Central,Retail,19,1920.37,23.89,CUST-0178,36487.03,8716.75,27770.28,33.73
TXN-002771,2025-04-06 16:00:00,Headphones,Peripherals,South,Partner,45,1538.5,10.31,CUST-0365,69232.5,7137.87,62094.63,10.67
TXN-002772,2025-04-06 20:00:00,Laptop,Accessories,South,Partner,10,424.09,20.52,CUST-0095,4240.9,870.23,3370.67,13.73
TXN-002773,2025-04-07 00:00:00,Webcam,Peripherals,East,Partner,11,774.54,13.58,CUST-0053,8519.94,1157.01,7362.93,35.58
TXN-002774,2025-04-07 04:00:00,Monitor,Peripherals,West,Wholesale,38,1092.58,12.79,CUST-0304,41518.04,5310.16,36207.88,35.01
TXN-002775,2025-04-07 08:00:00,Webcam,Peripherals,South,Wholesale,2,1229.84,1.37,CUST-0070,2459.68,33.7,2425.98,21.66
TXN-002776,2025-04-07 12:00:00,Monitor,Electronics,Central,Partner,33,941.69,14.35,CUST-0176,31075.77,4459.37,26616.4,27.53
TXN-002777,2025-04-07 16:00:00,Keyboard,Electronics,North,Retail,43,1622.15,22.51,CUST-0132,69752.45,15701.28,54051.17,37.18
TXN-002778,2025-04-07 20:00:00,Headphones,Accessories,West,Retail,31,1537.54,19.5,CUST-0408,47663.74,9294.43,38369.31,37.35
TXN-002779,2025-04-08 00:00:00,Headphones,Electronics,East,Retail,48,1015.26,19.66,CUST-0490,48732.48,9580.81,39151.67,33.49
TXN-002780,2025-04-08 04:00:00,Headphones,Accessories,South,Wholesale,35,1710.31,4.0,CUST-0415,59860.85,2394.43,57466.42,16.29
TXN-002781,2025-04-08 08:00:00,Tablet,Electronics,Central,Online,37,1504.67,8.96,CUST-0339,55672.79,4988.28,50684.51,31.91
TXN-002782,2025-04-08 12:00:00,Phone,Peripherals,West,Retail,47,1559.38,5.83,CUST-0459,73290.86,4272.86,69018.0,13.03
TXN-002783,2025-04-08 16:00:00,Tablet,Electronics,Central,Retail,47,1913.24,7.9,CUST-0413,89922.28,7103.86,82818.42,36.82
TXN-002784,2025-04-08 20:00:00,Mouse,Accessories,Central,Retail,36,540.27,14.49,CUST-0389,19449.72,2818.26,16631.46,14.47
TXN-002785,2025-04-09 00:00:00,Mouse,Electronics,East,Partner,23,542.62,9.12,CUST-0338,12480.26,1138.2,11342.06,29.87
TXN-002786,2025-04-09 04:00:00,Webcam,Peripherals,West,Wholesale,36,1779.01,14.02,CUST-0451,64044.36,8979.02,55065.34,28.31
TXN-002787,2025-04-09 08:00:00,Phone,Accessories,South,Partner,40,1546.73,10.96,CUST-0360,61869.2,6780.86,55088.34,33.31
TXN-002788,2025-04-09 12:00:00,Keyboard,Peripherals,East,Partner,39,1853.83,7.17,CUST-0331,72299.37,5183.86,67115.51,26.55
TXN-002789,2025-04-09 16:00:00,Phone,Peripherals,South,Online,26,135.63,2.39,CUST-0213,3526.38,84.28,3442.1,11.79
TXN-002790,2025-04-09 20:00:00,Monitor,Accessories,North,Partner,25,1259.24,22.3,CUST-0478,31481.0,7020.26,24460.74,31.18
TXN-002791,2025-04-10 00:00:00,Mouse,Peripherals,Central,Online,17,297.81,0.28,CUST-0211,5062.77,14.18,5048.59,21.49
TXN-002792,2025-04-10 04:00:00,Laptop,Peripherals,North,Partner,15,1012.76,0.04,CUST-0437,15191.4,6.08,15185.32,19.61
TXN-002793,2025-04-10 08:00:00,Laptop,Electronics,Central,Retail,37,319.94,20.67,CUST-0345,11837.78,2446.87,9390.91,39.75
TXN-002794,2025-04-10 12:00:00,Keyboard,Peripherals,East,Wholesale,45,264.88,24.92,CUST-0064,11919.6,2970.36,8949.24,27.71
TXN-002795,2025-04-10 16:00:00,Monitor,Peripherals,South,Partner,4,34.22,18.18,CUST-0035,136.88,24.88,112.0,31.32
TXN-002796,2025-04-10 20:00:00,Webcam,Peripherals,South,Online,22,1264.18,0.38,CUST-0012,27811.96,105.69,27706.27,25.79
TXN-002797,2025-04-11 00:00:00,Tablet,Peripherals,East,Wholesale,17,724.46,5.67,CUST-0431,12315.82,698.31,11617.51,33.1
TXN-002798,2025-04-11 04:00:00,Monitor,Accessories,West,Online,22,219.32,24.3,CUST-0346,4825.04,1172.48,3652.56,32.56
TXN-002799,2025-04-11 08:00:00,Laptop,Electronics,North,Retail,17,652.45,20.22,CUST-0311,11091.65,2242.73,8848.92,29.71
TXN-002800,2025-04-11 12:00:00,Laptop,Peripherals,North,Partner,14,346.2,14.17,CUST-0248,4846.8,686.79,4160.01,39.93
TXN-002801,2025-04-11 16:00:00,Webcam,Peripherals,South,Wholesale,14,1883.97,5.92,CUST-0112,26375.58,1561.43,24814.15,23.79
TXN-002802,2025-04-11 20:00:00,Mouse,Accessories,South,Retail,17,646.81,0.36,CUST-0325,10995.77,39.58,10956.19,31.19
TXN-002803,2025-04-12 00:00:00,Monitor,Peripherals,South,Partner,8,674.57,0.52,CUST-0467,5396.56,28.06,5368.5,33.93
TXN-002804,2025-04-12 04:00:00,Monitor,Accessories,East,Partner,34,1681.32,15.3,CUST-0091,57164.88,8746.23,48418.65,21.28
TXN-002805,2025-04-12 08:00:00,Laptop,Electronics,West,Online,26,1299.03,0.55,CUST-0294,33774.78,185.76,33589.02,23.72
TXN-002806,2025-04-12 12:00:00,Tablet,Electronics,North,Online,45,1423.24,24.84,CUST-0029,64045.8,15908.98,48136.82,39.08
TXN-002807,2025-04-12 16:00:00,Keyboard,Peripherals,Central,Retail,30,1275.64,4.58,CUST-0012,38269.2,1752.73,36516.47,10.97
TXN-002808,2025-04-12 20:00:00,Headphones,Peripherals,East,Online,22,1892.93,17.77,CUST-0147,41644.46,7400.22,34244.24,20.06
TXN-002809,2025-04-13 00:00:00,Keyboard,Peripherals,North,Retail,16,421.93,3.88,CUST-0137,6750.88,261.93,6488.95,24.59
TXN-002810,2025-04-13 04:00:00,Monitor,Accessories,West,Retail,30,1978.19,13.5,CUST-0338,59345.7,8011.67,51334.03,10.04
TXN-002811,2025-04-13 08:00:00,Keyboard,Peripherals,East,Retail,16,1663.6,2.02,CUST-0157,26617.6,537.68,26079.92,36.97
TXN-002812,2025-04-13 12:00:00,Laptop,Peripherals,North,Online,38,1182.06,19.17,CUST-0259,44918.28,8610.83,36307.45,18.59
TXN-002813,2025-04-13 16:00:00,Laptop,Electronics,East,Wholesale,24,1328.12,14.62,CUST-0087,31874.88,4660.11,27214.77,17.73
TXN-002814,2025-04-13 20:00:00,Webcam,Peripherals,North,Retail,36,1301.16,2.15,CUST-0158,46841.76,1007.1,45834.66,34.61
TXN-002815,2025-04-14 00:00:00,Monitor,Electronics,North,Wholesale,35,126.21,21.21,CUST-0494,4417.35,936.92,3480.43,18.34
TXN-002816,2025-04-14 04:00:00,Webcam,Peripherals,West,Partner,6,443.85,13.68,CUST-0186,2663.1,364.31,2298.79,29.73
TXN-002817,2025-04-14 08:00:00,Monitor,Electronics,Central,Online,4,1923.33,23.04,CUST-0344,7693.32,1772.54,5920.78,34.65
TXN-002818,2025-04-14 12:00:00,Headphones,Peripherals,West,Online,18,1073.39,22.92,CUST-0309,19321.02,4428.38,14892.64,33.77
TXN-002819,2025-04-14 16:00:00,Headphones,Electronics,North,Wholesale,6,762.92,23.01,CUST-0357,4577.52,1053.29,3524.23,33.46
TXN-002820,2025-04-14 20:00:00,Mouse,Accessories,East,Partner,26,1526.46,1.94,CUST-0229,39687.96,769.95,38918.01,12.66
TXN-002821,2025-04-15 00:00:00,Monitor,Electronics,West,Partner,37,1053.79,3.02,CUST-0004,38990.23,1177.5,37812.73,12.4
TXN-002822,2025-04-15 04:00:00,Tablet,Electronics,Central,Retail,27,36.19,24.69,CUST-0057,977.13,241.25,735.88,19.2
TXN-002823,2025-04-15 08:00:00,Keyboard,Electronics,North,Online,41,1475.11,12.19,CUST-0438,60479.51,7372.45,53107.06,11.08
TXN-002824,2025-04-15 12:00:00,Monitor,Peripherals,West,Partner,11,1467.11,5.96,CUST-0028,16138.21,961.84,15176.37,25.01
TXN-002825,2025-04-15 16:00:00,Phone,Peripherals,West,Partner,38,338.65,19.24,CUST-0016,12868.7,2475.94,10392.76,21.84
TXN-002826,2025-04-15 20:00:00,Mouse,Peripherals,West,Retail,16,1913.75,6.61,CUST-0013,30620.0,2023.98,28596.02,26.71
TXN-002827,2025-04-16 00:00:00,Phone,Accessories,West,Retail,19,455.58,18.18,CUST-0200,8656.02,1573.66,7082.36,18.96
TXN-002828,2025-04-16 04:00:00,Laptop,Accessories,East,Wholesale,43,920.92,20.93,CUST-0184,39599.56,8288.19,31311.37,24.57
TXN-002829,2025-04-16 08:00:00,Headphones,Electronics,Central,Online,15,238.32,19.61,CUST-0309,3574.8,701.02,2873.78,20.04
TXN-002830,2025-04-16 12:00:00,Keyboard,Accessories,Central,Partner,26,1210.53,6.85,CUST-0304,31473.78,2155.95,29317.83,15.86
TXN-002831,2025-04-16 16:00:00,Monitor,Electronics,North,Wholesale,41,757.15,10.04,CUST-0281,31043.15,3116.73,27926.42,29.48
TXN-002832,2025-04-16 20:00:00,Phone,Electronics,South,Online,31,712.82,10.33,CUST-0322,22097.42,2282.66,19814.76,30.2
TXN-002833,2025-04-17 00:00:00,Keyboard,Electronics,East,Wholesale,19,1655.68,12.28,CUST-0158,31457.92,3863.03,27594.89,34.88
TXN-002834,2025-04-17 04:00:00,Laptop,Accessories,North,Online,24,29.03,4.18,CUST-0360,696.72,29.12,667.6,36.24
TXN-002835,2025-04-17 08:00:00,Headphones,Peripherals,North,Online,9,1597.91,11.31,CUST-0259,14381.19,1626.51,12754.68,31.13
TXN-002836,2025-04-17 12:00:00,Tablet,Accessories,West,Partner,23,1147.18,12.77,CUST-0407,26385.14,3369.38,23015.76,30.62
TXN-002837,2025-04-17 16:00:00,Mouse,Electronics,South,Online,4,1972.34,13.29,CUST-0157,7889.36,1048.5,6840.86,11.7
TXN-002838,2025-04-17 20:00:00,Keyboard,Electronics,South,Retail,10,1182.99,20.5,CUST-0425,11829.9,2425.13,9404.77,13.29
TXN-002839,2025-04-18 00:00:00,Keyboard,Accessories,East,Partner,9,120.2,12.93,CUST-0094,1081.8,139.88,941.92,34.38
TXN-002840,2025-04-18 04:00:00,Tablet,Electronics,South,Retail,19,110.78,5.77,CUST-0267,2104.82,121.45,1983.37,16.99
TXN-002841,2025-04-18 08:00:00,Keyboard,Electronics,North,Wholesale,15,1767.47,16.58,CUST-0021,26512.05,4395.7,22116.35,20.67
TXN-002842,2025-04-18 12:00:00,Laptop,Accessories,South,Wholesale,34,1684.02,19.93,CUST-0127,57256.68,11411.26,45845.42,14.36
TXN-002843,2025-04-18 16:00:00,Laptop,Accessories,South,Online,42,698.32,7.98,CUST-0347,29329.44,2340.49,26988.95,15.85
TXN-002844,2025-04-18 20:00:00,Tablet,Accessories,Central,Online,19,1239.88,16.13,CUST-0408,23557.72,3799.86,19757.86,33.26
TXN-002845,2025-04-19 00:00:00,Mouse,Electronics,North,Retail,49,984.29,3.67,CUST-0351,48230.21,1770.05,46460.16,17.86
TXN-002846,2025-04-19 04:00:00,Monitor,Electronics,South,Retail,21,1934.66,8.55,CUST-0350,40627.86,3473.68,37154.18,23.47
TXN-002847,2025-04-19 08:00:00,Phone,Peripherals,South,Retail,34,1900.42,22.73,CUST-0449,64614.28,14686.83,49927.45,14.55
TXN-002848,2025-04-19 12:00:00,Monitor,Peripherals,West,Wholesale,17,1967.84,22.78,CUST-0385,33453.28,7620.66,25832.62,30.34
TXN-002849,2025-04-19 16:00:00,Keyboard,Accessories,South,Retail,18,1734.23,14.38,CUST-0438,31216.14,4488.88,26727.26,31.85
TXN-002850,2025-04-19 20:00:00,Phone,Peripherals,South,Partner,17,1820.01,17.56,CUST-0456,30940.17,5433.09,25507.08,20.85
TXN-002851,2025-04-20 00:00:00,Webcam,Electronics,Central,Partner,2,442.38,21.35,CUST-0112,884.76,188.9,695.86,33.54
TXN-002852,2025-04-20 04:00:00,Tablet,Peripherals,North,Wholesale,1,1663.7,23.96,CUST-0234,1663.7,398.62,1265.08,17.2
TXN-002853,2025-04-20 08:00:00,Tablet,Electronics,East,Retail,43,1420.63,12.25,CUST-0034,61087.09,7483.17,53603.92,30.76
TXN-002854,2025-04-20 12:00:00,Mouse,Accessories,North,Retail,10,1925.95,14.04,CUST-0080,19259.5,2704.03,16555.47,31.9
TXN-002855,2025-04-20 16:00:00,Phone,Accessories,West,Online,37,1146.81,10.39,CUST-0475,42431.97,4408.68,38023.29,39.06
TXN-002856,2025-04-20 20:00:00,Laptop,Electronics,North,Partner,48,179.48,1.8,CUST-0452,8615.04,155.07,8459.97,16.97
TXN-002857,2025-04-21 00:00:00,Phone,Peripherals,South,Wholesale,5,1198.82,10.57,CUST-0083,5994.1,633.58,5360.52,12.81
TXN-002858,2025-04-21 04:00:00,Keyboard,Accessories,West,Retail,12,1376.3,19.77,CUST-0029,16515.6,3265.13,13250.47,17.89
TXN-002859,2025-04-21 08:00:00,Laptop,Accessories,North,Online,36,448.44,20.12,CUST-0489,16143.84,3248.14,12895.7,13.69
TXN-002860,2025-04-21 12:00:00,Headphones,Peripherals,West,Wholesale,31,794.29,22.31,CUST-0131,24622.99,5493.39,19129.6,15.09
TXN-002861,2025-04-21 16:00:00,Headphones,Peripherals,East,Wholesale,38,1201.02,1.29,CUST-0011,45638.76,588.74,45050.02,20.02
TXN-002862,2025-04-21 20:00:00,Webcam,Electronics,North,Partner,9,754.47,13.18,CUST-0392,6790.23,894.95,5895.28,22.42
TXN-002863,2025-04-22 00:00:00,Headphones,Peripherals,South,Retail,44,756.15,2.69,CUST-0062,33270.6,894.98,32375.62,37.11
TXN-002864,2025-04-22 04:00:00,Tablet,Peripherals,West,Wholesale,26,274.84,5.02,CUST-0359,7145.84,358.72,6787.12,15.87
TXN-002865,2025-04-22 08:00:00,Phone,Peripherals,Central,Online,15,1882.09,22.51,CUST-0033,28231.35,6354.88,21876.47,39.15
TXN-002866,2025-04-22 12:00:00,Headphones,Electronics,West,Online,16,1503.48,12.42,CUST-0136,24055.68,2987.72,21067.96,34.3
TXN-002867,2025-04-22 16:00:00,Monitor,Electronics,Central,Wholesale,13,12.47,18.96,CUST-0409,162.11,30.74,131.37,36.44
TXN-002868,2025-04-22 20:00:00,Mouse,Accessories,South,Online,25,1533.57,1.61,CUST-0088,38339.25,617.26,37721.99,37.88
TXN-002869,2025-04-23 00:00:00,Monitor,Electronics,East,Wholesale,30,1482.19,10.42,CUST-0410,44465.7,4633.33,39832.37,32.6
TXN-002870,2025-04-23 04:00:00,Headphones,Accessories,Central,Online,7,29.36,16.86,CUST-0410,205.52,34.65,170.87,33.66
TXN-002871,2025-04-23 08:00:00,Webcam,Peripherals,East,Wholesale,4,745.51,3.34,CUST-0017,2982.04,99.6,2882.44,23.13
TXN-002872,2025-04-23 12:00:00,Mouse,Accessories,West,Wholesale,43,1217.43,8.15,CUST-0091,52349.49,4266.48,48083.01,25.31
TXN-002873,2025-04-23 16:00:00,Keyboard,Accessories,South,Wholesale,40,910.97,1.61,CUST-0413,36438.8,586.66,35852.14,37.97
TXN-002874,2025-04-23 20:00:00,Monitor,Peripherals,Central,Online,38,1558.19,16.28,CUST-0299,59211.22,9639.59,49571.63,21.35
TXN-002875,2025-04-24 00:00:00,Webcam,Accessories,West,Wholesale,30,856.66,24.27,CUST-0487,25699.8,6237.34,19462.46,11.26
TXN-002876,2025-04-24 04:00:00,Phone,Electronics,North,Partner,10,316.19,20.68,CUST-0253,3161.9,653.88,2508.02,32.88
TXN-002877,2025-04-24 08:00:00,Phone,Electronics,West,Wholesale,30,1953.07,24.37,CUST-0073,58592.1,14278.89,44313.21,27.19
TXN-002878,2025-04-24 12:00:00,Monitor,Electronics,East,Retail,39,491.66,21.14,CUST-0206,19174.74,4053.54,15121.2,34.45
TXN-002879,2025-04-24 16:00:00,Headphones,Electronics,South,Retail,7,1438.21,21.38,CUST-0261,10067.47,2152.43,7915.04,12.27
TXN-002880,2025-04-24 20:00:00,Webcam,Accessories,South,Partner,36,294.88,14.43,CUST-0178,10615.68,1531.84,9083.84,28.64
TXN-002881,2025-04-25 00:00:00,Phone,Accessories,West,Wholesale,35,664.74,12.96,CUST-0478,23265.9,3015.26,20250.64,17.43
TXN-002882,2025-04-25 04:00:00,Keyboard,Peripherals,North,Retail,24,889.63,10.16,CUST-0312,21351.12,2169.27,19181.85,37.1
TXN-002883,2025-04-25 08:00:00,Laptop,Accessories,East,Wholesale,39,392.54,20.45,CUST-0447,15309.06,3130.7,12178.36,13.3
TXN-002884,2025-04-25 12:00:00,Headphones,Accessories,West,Retail,36,905.42,4.55,CUST-0313,32595.12,1483.08,31112.04,35.29
TXN-002885,2025-04-25 16:00:00,Webcam,Accessories,West,Online,45,322.75,1.41,CUST-0220,14523.75,204.78,14318.97,12.66
TXN-002886,2025-04-25 20:00:00,Keyboard,Peripherals,South,Online,20,1122.42,23.7,CUST-0173,22448.4,5320.27,17128.13,10.75
TXN-002887,2025-04-26 00:00:00,Webcam,Electronics,East,Partner,49,1330.79,0.09,CUST-0165,65208.71,58.69,65150.02,17.05
TXN-002888,2025-04-26 04:00:00,Mouse,Accessories,North,Partner,32,134.24,24.42,CUST-0328,4295.68,1049.01,3246.67,19.99
TXN-002889,2025-04-26 08:00:00,Keyboard,Peripherals,South,Wholesale,39,1743.55,18.22,CUST-0335,67998.45,12389.32,55609.13,28.8
TXN-002890,2025-04-26 12:00:00,Headphones,Peripherals,West,Partner,49,378.43,8.21,CUST-0220,18543.07,1522.39,17020.68,13.95
TXN-002891,2025-04-26 16:00:00,Mouse,Peripherals,South,Wholesale,26,458.47,17.45,CUST-0292,11920.22,2080.08,9840.14,23.12
TXN-002892,2025-04-26 20:00:00,Headphones,Electronics,South,Online,26,1326.09,20.45,CUST-0161,34478.34,7050.82,27427.52,16.13
TXN-002893,2025-04-27 00:00:00,Phone,Accessories,Central,Online,36,942.81,,CUST-0390,33941.16,2080.59,31860.57,35.66
TXN-002894,2025-04-27 04:00:00,Laptop,Peripherals,South,Retail,43,1003.8,19.27,CUST-0248,43163.4,8317.59,34845.81,11.35
TXN-002895,2025-04-27 08:00:00,Headphones,Electronics,South,Wholesale,35,265.03,20.11,CUST-0371,9276.05,1865.41,7410.64,20.68
TXN-002896,2025-04-27 12:00:00,Headphones,Peripherals,East,Online,43,1613.41,6.23,CUST-0460,69376.63,4322.16,65054.47,28.94
TXN-002897,2025-04-27 16:00:00,Phone,Peripherals,South,Online,35,1237.94,1.05,CUST-0071,43327.9,454.94,42872.96,37.39
TXN-002898,2025-04-27 20:00:00,Tablet,Peripherals,North,Wholesale,12,279.41,5.1,CUST-0429,3352.92,171.0,3181.92,36.04
TXN-002899,2025-04-28 00:00:00,Phone,Peripherals,West,Retail,33,754.26,5.02,CUST-0092,24890.58,1249.51,23641.07,36.86
TXN-002900,2025-04-28 04:00:00,Mouse,Peripherals,East,Retail,36,1622.72,1.63,CUST-0391,58417.92,952.21,57465.71,11.89
TXN-002901,2025-04-28 08:00:00,Phone,Electronics,South,Retail,14,1141.03,18.15,CUST-0361,15974.42,2899.36,13075.06,35.23
TXN-002902,2025-04-28 12:00:00,Phone,Accessories,North,Retail,33,226.21,9.5,CUST-0321,7464.93,709.17,6755.76,33.4
TXN-002903,2025-04-28 16:00:00,Laptop,Accessories,West,Online,46,751.83,22.11,CUST-0245,34584.18,7646.56,26937.62,37.07
TXN-002904,2025-04-28 20:00:00,Phone,Accessories,East,Wholesale,45,492.96,6.3,CUST-0024,22183.2,1397.54,20785.66,19.35
TXN-002905,2025-04-29 00:00:00,Webcam,Accessories,North,Wholesale,45,1039.76,11.33,CUST-0045,46789.2,5301.22,41487.98,37.35
TXN-002906,2025-04-29 04:00:00,Headphones,Electronics,South,Online,24,1688.29,15.98,CUST-0189,40518.96,6474.93,34044.03,22.08
TXN-002907,2025-04-29 08:00:00,Webcam,Electronics,Central,Online,15,878.17,21.94,CUST-0403,13172.55,2890.06,10282.49,29.02
TXN-002908,2025-04-29 12:00:00,Laptop,Electronics,Central,Online,31,872.35,13.12,CUST-0373,27042.85,3548.02,23494.83,22.73
TXN-002909,2025-04-29 16:00:00,Monitor,Peripherals,East,Partner,17,1811.65,9.34,CUST-0416,30798.05,2876.54,27921.51,22.83
TXN-002910,2025-04-29 20:00:00,Tablet,Peripherals,North,Wholesale,12,1156.61,21.68,CUST-0286,13879.32,3009.04,10870.28,26.4
TXN-002911,2025-04-30 00:00:00,Webcam,Peripherals,West,Wholesale,22,1136.72,7.76,CUST-0321,25007.84,1940.61,23067.23,20.68
TXN-002912,2025-04-30 04:00:00,Laptop,Accessories,North,Wholesale,23,531.2,1.99,CUST-0416,12217.6,243.13,11974.47,33.78
TXN-002913,2025-04-30 08:00:00,Mouse,Peripherals,Central,Retail,26,1219.37,11.13,CUST-0441,31703.62,3528.61,28175.01,29.01
TXN-002914,2025-04-30 12:00:00,Monitor,Accessories,East,Online,14,1156.06,19.63,CUST-0404,16184.84,3177.08,13007.76,30.69
TXN-002915,2025-04-30 16:00:00,Laptop,Peripherals,South,Online,12,799.73,0.77,CUST-0341,9596.76,73.9,9522.86,16.93
TXN-002916,2025-04-30 20:00:00,Laptop,Accessories,North,Online,4,1981.48,14.65,CUST-0083,7925.92,1161.15,6764.77,39.09
TXN-002917,2025-05-01 00:00:00,Tablet,Peripherals,Central,Partner,46,1764.96,14.86,CUST-0222,81188.16,12064.56,69123.6,29.81
TXN-002918,2025-05-01 04:00:00,Headphones,Peripherals,West,Wholesale,13,1501.68,23.21,CUST-0370,19521.84,4531.02,14990.82,15.92
TXN-002919,2025-05-01 08:00:00,Webcam,Electronics,East,Online,18,1079.32,7.16,CUST-0476,19427.76,1391.03,18036.73,32.51
TXN-002920,2025-05-01 12:00:00,Mouse,Peripherals,South,Partner,43,929.5,6.97,CUST-0352,39968.5,2785.8,37182.7,15.21
TXN-002921,2025-05-01 16:00:00,Keyboard,Peripherals,North,Online,28,377.95,11.01,CUST-0414,10582.6,1165.14,9417.46,11.9
TXN-002922,2025-05-01 20:00:00,Webcam,Electronics,West,Retail,38,618.42,8.92,CUST-0343,23499.96,2096.2,21403.76,25.83
TXN-002923,2025-05-02 00:00:00,Keyboard,Accessories,South,Wholesale,41,1550.18,18.41,CUST-0219,63557.38,11700.91,51856.47,26.61
TXN-002924,2025-05-02 04:00:00,Laptop,Electronics,Central,Partner,44,912.96,16.04,CUST-0485,40170.24,6443.31,33726.93,15.67
TXN-002925,2025-05-02 08:00:00,Phone,Electronics,Central,Online,19,1765.72,18.97,CUST-0443,33548.68,6364.18,27184.5,20.45
TXN-002926,2025-05-02 12:00:00,Mouse,Accessories,West,Wholesale,46,304.34,20.5,CUST-0218,13999.64,2869.93,11129.71,38.37
TXN-002927,2025-05-02 16:00:00,Monitor,Peripherals,Central,Partner,47,1021.61,23.07,CUST-0190,48015.67,11077.22,36938.45,18.55
TXN-002928,2025-05-02 20:00:00,Phone,Accessories,East,Wholesale,43,1297.46,10.77,CUST-0067,55790.78,6008.67,49782.11,14.67
TXN-002929,2025-05-03 00:00:00,Phone,Peripherals,West,Wholesale,38,1038.53,24.62,CUST-0031,39464.14,9716.07,29748.07,39.78
TXN-002930,2025-05-03 04:00:00,Webcam,Peripherals,Central,Retail,46,1779.56,5.39,CUST-0322,81859.76,4412.24,77447.52,19.07
TXN-002931,2025-05-03 08:00:00,Mouse,Accessories,North,Wholesale,3,1979.23,17.86,CUST-0250,5937.69,1060.47,4877.22,30.41
TXN-002932,2025-05-03 12:00:00,Headphones,Electronics,Central,Partner,19,240.51,13.35,CUST-0054,4569.69,610.05,3959.64,16.95
TXN-002933,2025-05-03 16:00:00,Laptop,Accessories,East,Wholesale,20,268.61,20.42,CUST-0010,5372.2,1097.0,4275.2,26.5
TXN-002934,2025-05-03 20:00:00,Laptop,Peripherals,South,Partner,25,269.34,11.92,CUST-0166,6733.5,802.63,5930.87,21.59
TXN-002935,2025-05-04 00:00:00,Laptop,Accessories,South,Wholesale,11,1365.54,19.6,CUST-0339,15020.94,2944.1,12076.84,38.85
TXN-002936,2025-05-04 04:00:00,Laptop,Accessories,Central,Online,17,751.63,23.25,CUST-0415,12777.71,2970.82,9806.89,22.98
TXN-002937,2025-05-04 08:00:00,Webcam,Peripherals,South,Retail,49,1469.3,18.31,CUST-0285,71995.7,13182.41,58813.29,27.53
